logsales	lnsqheat	lnsqunht	bedrooms	acres	age	totbaths	numgarge	numfirep	daysmkt	closespr	closesum	closefal	salespr	basement	diningrm	familyrm	office	patio	deck	porch	stycontm	styranch	stytradt	stytrans	brick	cedar	fiber	hardwood	vinyl	elecheat	elemdist	middist	highdist	onestory	sqftheat	squnheat
12.52452638	7.803027	0	4	0.48	4	2.5	2	1	64	1	0	0	275000	0	1	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	4.2929	1.1861	2.9096	0	2448	0
12.05233855	7.181592	0	3	0	9	2	0	0	66	1	0	0	171500	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	2.8719	1.6886	1.2677	0	1315	0
12.89169156	7.877776	0	4	2	17	3	2	2	7	0	0	0	397000	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	3.837	3.2661	3.4237	0	2638	0
12.61486554	8.048149	0	4	0.78	4	2.5	2	1	51	1	0	0	301000	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	4.3416	1.304	3.0381	0	3128	0
13.01366396	8.111928	0	4	0.45	18	3.5	2	1	15	1	0	0	448500	0	1	1	1	0	1	1	0	0	1	0	0	0	0	1	0	1	0.6497	0.5519	1.6207	0	3334	0
13.58609739	8.460623	0	6	0.55	9	5.5	3	1	45	1	0	0	795000	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	4.36	1.9257	0.539	0	4725	0
12.79385931	7.654917	0	4	2.63	18	3	2	1	61	1	0	0	360000	1	1	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	3.2056	3.2867	4.8477	0	2111	0
12.64109656	7.779049	7.090077	4	1.8	3	3.5	2	1	62	1	0	0	309000	1	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	2.9898	8.8577	2.501	0	2390	1200
12.85631233	7.863267	0	5	0.62	37	3.5	2	2	59	0	1	0	383200	1	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1.3293	1.3711	0.7399	1	2600	0
12.57071576	7.709308	0	4	0.33	11	2.5	2	1	57	1	0	0	288000	0	1	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0.9315	1.0352	1.4917	0	2229	0
12.82125828	7.83637	0	5	0.75	42	3	0	1	24	1	0	0	370000	0	1	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1.0076	1.0139	0.9286	0	2531	0
12.79385931	8.003029	0	4	4.2	31	3.5	1	1	18	1	0	0	360000	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0.4339	1.6513	0.57	0	2990	0
13.36922346	8.321422	5.602119	5	0.62	5	4	3	1	97	1	0	0	640000	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	4.3736	1.9822	0.5738	0	4111	271
12.36734079	7.31854	4.905275	3	1.17	18	2.5	2	0	238	0	0	1	235000	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	3.6365	1.1609	3.1495	0	1508	135
12.54310187	7.638198	0	4	0.12	0	2.5	2	1	0	0	0	0	280156	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3.0055	1.5972	1.0724	0	2076	0
12.53350414	7.638198	0	4	0.12	0	2.5	2	1	0	0	0	0	277480	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3.0047	1.5973	1.0708	0	2076	0
12.4874851	7.484369	0	3	0.6	34	2	1	1	5	0	0	0	265000	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0.9856	1.0668	1.2502	1	1780	0
12.25724093	7.279319	5.991465	3	0.97	43	1.5	0	0	64	1	0	0	210500	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0.938	1.1868	1.2595	1	1450	400
12.44901882	7.579168	0	3	0.23	11	2.5	0	1	28	1	0	0	255000	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0.9023	1.0065	1.5026	0	1957	0
12.76568843	7.811973	6.173786	4	0.31	3	2.5	2	1	84	0	1	0	350000	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	3.099	1.6238	1.2308	0	2470	480
12.65714826	7.720905	6.37332	5	0.45	7	4	2	0	40	1	0	0	314000	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0.6788	0.7963	1.695	0	2255	586
12.7367009	7.731492	0	3	0.1	5	2.5	2	1	134	0	1	0	340000	0	1	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0.4464	0.4906	4.3296	0	2279	0
11.72803684	6.895683	0	2	0.04	18	1	0	1	15	1	0	0	124000	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0.6457	2.0111	1.9197	1	988	0
12.50617724	7.673223	5.655992	4	0.1	1	3	2	1	52	1	0	0	270000	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.762	1.8276	1.0646	0	2150	286
12.80243356	7.876259	6.214608	4	0.32	7	2.5	2	1	25	1	0	0	363100	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0.4778	0.4551	1.3282	0	2634	500
12.46071486	7.56008	0	3	0.18	6	2.5	1	1	0	1	0	0	258000	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.5727	1.1786	2.7082	0	1920	0
11.62625415	6.851185	0	2	0	20	1	0	1	32	1	0	0	112000	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0.2937	0.9832	2.9374	1	945	0
12.82463097	7.600902	5.347108	4	0.65	37	3	0	2	24	1	0	0	371250	1	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0.961	0.9884	0.9911	1	2000	210
13.23569206	8.303752	0	4	0.8	33	4	0	2	29	0	1	0	560000	0	1	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0	1.2737	1.3337	0.9257	0	4039	0
12.77987307	7.721792	6.013715	4	0.96	35	3	1	1	74	1	0	0	355000	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0.8597	0.9255	1.2169	0	2257	409
12.88156489	7.876259	4.60517	4	0.15	4	2.5	2	1	10	1	0	0	393000	0	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0.7335	0.2374	4.0245	0	2634	100
12.7512997	7.642524	0	3	0.21	8	2	1	1	2	1	0	0	345000	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1.4943	2.4656	2.8764	1	2085	0
13.16158409	8.160518	5.231109	5	1.38	20	4.5	2	2	48	1	0	0	520000	0	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	3.3588	3.5513	1.2622	0	3500	187
12.18586994	7.401842	0	3	1.12	26	2	0	1	31	1	0	0	196000	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1.5624	1.5792	3.1521	0	1639	0
13.23747618	8.131531	0	4	0.3	7	3	2	2	34	1	0	0	561000	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0.7589	0.7422	0.8615	0	3400	0
12.25438651	7.41397	0	3	0.3	40	2	0	1	41	1	0	0	209900	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0.4495	1.8897	1.9982	1	1659	0
12.11176197	7.377759	0	2	0	18	1.5	0	0	8	1	0	0	182000	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0.7963	0.6824	4.2805	0	1600	0
12.30138283	7.311218	5.111988	3	1	22	2	0	1	18	1	0	0	220000	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1.692	1.7087	3.282	0	1497	166
12.65747942	7.932362	0	4	0.14	0	3.5	2	1	0	0	0	0	314104	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3.017	1.6036	1.0867	0	2786	0
12.66120055	7.932362	0	4	0.14	0	3.5	2	1	0	0	0	0	315275	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3.001	1.5976	1.0628	0	2786	0
12.66276621	7.932362	0	4	0.16	0	3.5	2	1	0	0	0	0	315769	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3.0002	1.5976	1.0611	0	2786	0
12.78968394	7.957877	5.529429	4	0.32	6	2.5	2	1	100	0	1	0	358500	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	2.9415	1.4742	1.1302	0	2858	252
12.46458334	7.549609	0	3	0.09	5	2.5	1	1	0	1	0	0	259000	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0.4362	1.022	2.8645	0	1900	0
13.00941862	8.034307	0	4	0.16	8	2.5	2	1	4	1	0	0	446600	0	1	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0.4373	0.4211	4.3028	0	3085	0
12.90171671	7.912789	7.414573	3	0.61	16	3.5	2	1	19	1	0	0	401000	1	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	1.6908	1.7911	4.8805	0	2732	1660
12.31268238	7.129298	6.016157	4	0.23	47	2	2	2	23	1	0	0	222500	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1.6167	2.8365	3.0081	1	1248	410
12.04941884	7.382746	3.637586	3	0.07	20	2	0	1	3	1	0	0	171000	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	2.0686	2.0114	0.6699	0	1608	38
12.62806706	7.618251	7.080026	3	0.1	7	3	1	1	11	1	0	0	305000	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0.4685	0.4053	4.2822	0	2035	1188
12.69465266	7.883823	0	3	0.41	15	2.5	2	1	18	1	0	0	326000	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0.5259	0.5274	1.2492	0	2654	0
12.71559742	7.77863	1.386294	3	0.31	4	3	2	1	52	1	0	0	332900	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	3.0165	1.4723	1.3055	0	2389	4
12.13832899	7.275172	0	3	0.07	16	2	0	1	13	1	0	0	186900	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	3.0363	1.5435	0.9913	1	1444	0
11.77528973	7.195187	4.477337	2	0	25	1.5	0	1	100	0	1	0	130000	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0.6665	0.608	1.8446	0	1333	88
12.40081672	7.595387	0	5	0.505	33	3	0	1	4	1	0	0	243000	0	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0.6092	0.6302	1.8513	1	1989	0
12.50246666	7.565275	5.4161	3	0.22	10	2.5	2	1	38	1	0	0	269000	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	3.9542	1.8749	0.9743	0	1930	225
12.70957149	7.946971	0	4	0.35	10	2.5	2	1	63	0	1	0	330900	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0.3261	0.5863	3.4736	0	2827	0
12.46071486	7.738052	0	3	0.76	20	2	0	0	24	1	0	0	258000	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1.433	10.4137	5.0761	0	2294	0
12.58450908	7.726654	5.666427	4	0.15	3	2.5	2	1	52	1	0	0	292000	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	2.8817	1.4932	0.9773	0	2268	289
12.98310131	8.032685	7.41216	5	0.33	9	2.5	2	1	7	1	0	0	435000	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1.1995	0.1777	1.3199	0	3080	1656
12.47609978	7.740664	0	3	0.22	6	2.5	0	1	30	1	0	0	262000	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0.2537	1.435	0.5528	0	2300	0
13.33424374	8.329417	5.966147	4	0.67	3	3.5	3	1	17	1	0	0	618000	0	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	2.689	1.4113	0.7396	0	4144	390
12.56374709	7.63868	0	4	0.29	26	2.5	0	1	2	1	0	0	286000	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1.4174	1.4857	0.9594	0	2077	0
12.07196966	7.411556	0	3	1.42	7	2.5	0	1	35	1	0	0	174900	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	2.4605	2.7399	3.8211	1	1655	0
13.31132948	8.207947	6.075346	5	0.34	5	4.5	2	1	8	1	0	0	604000	0	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0.4757	0.4156	4.2748	0	3670	435
12.69158046	7.924796	0	4	0.28	11	3.5	2	1	10	1	0	0	325000	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0.8554	0.3732	1.6111	0	2765	0
12.46843691	7.711549	0	3	0	16	3	0	0	98	0	1	0	260000	1	1	1	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0.6132	1.0805	3.2312	0	2234	0
11.76679219	7.064759	0	3	0.15	8	2	0	0	16	1	0	0	128900	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1.9789	6.5018	0.9921	1	1170	0
11.88448902	7.20786	0	2	0	10	2.5	0	0	0	1	0	0	145000	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.8053	2.1405	1.9088	0	1350	0
12.48937012	7.946618	0	4	0.42	37	2.5	2	1	161	0	1	0	265500	0	1	1	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0.4915	1.7762	2.5931	0	2826	0
12.32385568	7.699389	0	3	0.31	2	2.5	2	1	5	1	0	0	225000	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	2.5117	6.5382	2.0856	0	2207	0
12.04355372	7.483244	0	3	0.57	39	2	0	1	35	1	0	0	170000	0	1	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	2.3874	1.8955	5.517	0	1778	0
12.97037702	7.784473	6.490724	5	0.27	6	3.5	2	2	2	1	0	0	429500	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0.4908	0.47	4.3132	0	2403	659
13.06048797	7.944137	0	5	0.86	23	4.5	0	1	73	1	0	0	470000	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1.3594	1.3828	0.6081	0	2819	0
13.00582956	8.143517	0	5	0.29	3	4	2	1	14	1	0	0	445000	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1.0216	2.1018	1.7962	0	3441	0
12.62148808	7.753624	0	4	0.21	3	2.5	2	1	4	1	0	0	303000	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1.1168	2.1977	1.7584	0	2330	0
12.31043266	7.406103	0	3	0.27	17	2	1	1	3	1	0	0	222000	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1.1303	1.8419	1.2524	1	1646	0
13.18983509	8.071531	0	5	1.25	23	4	2	3	32	1	0	0	534900	1	1	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	1.3604	1.3834	0.6058	0	3202	0
13.38472764	8.024862	0	3	0.41	17	3.5	2	1	52	1	0	0	650000	1	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1.9855	2.2225	2.9241	0	3056	0
12.29454129	7.370231	0	3	0.1729	13	2.5	2	1	18	1	0	0	218500	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0.8094	0.8171	1.3444	0	1588	0
12.57591058	7.379008	6.697034	3	0.05	4	2.5	1	1	2	1	0	0	289500	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0.1732	0.6858	4.5655	0	1602	810
12.69158046	7.880426	6.510258	4	0.73	2	3.5	2	1	103	0	1	0	325000	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	3.9845	4.6127	2.8764	0	2645	672
13.16158409	7.894691	6.878326	4	2	65	2.5	1	1	117	0	1	0	520000	1	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1.0485	1.8041	3.9217	0	2683	971
12.52452638	7.635304	0	4	0.38	15	2.5	2	1	5	1	0	0	275000	0	1	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0.5565	0.5534	1.1463	0	2070	0
11.96081129	7.289611	0	3	0.03	21	2.5	0	1	3	1	0	0	156500	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	2.7414	1.4123	1.2667	0	1465	0
13.14150696	8.044305	0	5	0.5	0	4	2	1	51	0	1	0	509664	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	2.7266	1.5211	0.6591	0	3116	0
13.21749172	8.174703	4.867534	5	0	5	3.5	2	1	14	0	1	0	549900	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0.7531	0.7364	0.8679	0	3550	130
12.67934592	7.954372	0	4	0.14	0	3.5	2	1	45	0	1	0	321048	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	3.0229	1.6161	1.0804	0	2848	0
12.11996995	7.289611	0	3	0.07	16	2	0	1	15	1	0	0	183500	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	3.0545	1.6237	1.0145	1	1465	0
12.66032792	7.643962	0	3	0.12	4	2.5	2	1	7	1	0	0	315000	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0.5399	0.3577	4.2106	0	2088	0
13.19932442	7.817223	5.204007	4	1	19	2.5	2	2	51	0	1	0	540000	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0.9214	2.1716	3.0289	0	2483	182
12.7628272	7.685244	5.257495	4	0.44	21	2.5	2	1	5	1	0	0	349000	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0.8503	0.7418	1.6525	0	2176	192
12.32829028	7.3518	0	3	0.47	26	2	0	1	8	1	0	0	226000	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0.773	0.9962	1.7317	1	1559	0
12.01974307	7.069874	0	3	0.3	31	2	0	0	0	1	0	0	166000	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0.7095	1.0817	2.0486	1	1176	0
12.01370075	7.373374	0	3	0.42	15	2.5	0	1	48	1	0	0	165000	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1.2046	6.776	1.2364	0	1593	0
13.13231371	7.98105	6.986566	5	0.38	92	2.5	0	1	0	0	1	0	505000	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1.974	1.9286	3.9592	0	2925	1082
12.97733761	7.898411	0	4	2.54	16	3.5	2	1	50	1	0	0	432500	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	2.1418	2.5489	4.0201	1	2693	0
12.57418197	7.610358	0	3	0.17	6	3	1	2	8	1	0	0	289000	1	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0.5668	1.172	2.7148	0	2019	0
12.63460303	7.475906	6.180017	3	0.04	6	2.5	2	1	3	1	0	0	307000	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.1444	0.7152	4.5948	0	1765	483
11.98292909	7.019297	0	2	0.08	14	2	0	0	22	1	0	0	160000	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.8665	2.2417	2.0015	1	1118	0
11.46688153	6.966024	0	3	0.46	34	1	0	1	35	1	0	0	95500	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	3.7923	10.0184	6.8294	1	1060	0
12.80765263	7.760893	0	3	1	22	2	2	1	82	1	0	0	365000	0	1	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	3.3798	3.4433	1.3041	1	2347	0
12.53896706	7.528332	0	4	0.15	5	2.5	2	1	20	1	0	0	279000	1	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0.5547	1.1586	2.7281	0	1860	0
12.23076526	7.289611	0	3	0.43	21	2	0	1	0	1	0	0	205000	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0.7641	0.4359	1.5694	1	1465	0
12.14153412	7.31322	0	3	0.23	15	2.5	1	1	86	1	0	0	187500	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0.5219	1.8869	1.899	0	1500	0
12.56024446	7.718685	0	4	1	17	2.5	2	1	25	1	0	0	285000	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1.467	1.4474	2.0152	0	2250	0
12.9014673	7.988204	0	4	0.36	9	2.5	2	1	3	1	0	0	400900	0	1	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0.4702	0.4646	1.1802	0	2946	0
11.860055	7.081709	0	2	0.03	21	2	0	1	43	1	0	0	141500	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	2.7455	1.3904	1.2547	1	1190	0
12.89921983	7.954372	0	4	3	11	2.5	0	1	38	1	0	0	400000	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	1	1.5242	2.2359	5.9903	0	2848	0
11.80559508	7.138867	0	3	0.17	7	2.5	0	0	21	1	0	0	134000	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	1.9688	6.4621	0.9363	0	1260	0
12.30138283	7.114769	0	3	0.5	26	2	0	1	61	1	0	0	220000	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	3.7895	1.3907	0.9746	1	1230	0
11.9697172	7.098376	0	3	0.61	44	2	0	1	3	1	0	0	157900	0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0.4431	1.258	5.1142	1	1210	0
12.30591798	7.524021	5.049856	4	0.14	11	2.5	1	0	3	1	0	0	221000	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.7643	2.193	2.0712	0	1852	156
12.06681058	7.155396	0	3	0.41	42	2	0	1	53	0	1	0	174000	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0.3312	1.892	2.2804	1	1281	0
13.36138028	8.207947	0	4	0.7	18	4.5	2	1	165	0	0	1	635000	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1.8911	2.5462	2.642	0	3670	0
13.27078338	8.255049	5.883322	5	1	37	4	2	2	30	1	0	0	580000	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0.5272	0.6555	1.8537	0	3847	359
12.7512997	7.773174	6.350886	3	2.71	41	2.5	2	1	46	1	0	0	345000	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	3.5075	6.4953	6.977	0	2376	573
12.18331566	7.6029	0	4	0.28	6	2.5	2	1	31	1	0	0	195500	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1.1482	6.926	1.1785	0	2004	0
12.63785506	7.783224	0	4	0.3	18	2	0	1	5	1	0	0	308000	0	1	0	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0.6878	0.2399	3.7865	0	2400	0
12.76540268	7.809541	5.389072	3	0.51	12	2	2	1	92	0	1	0	349900	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1.8802	1.9566	3.2022	1	2464	219
12.58792789	7.805475	6.186209	4	0.2	5	2.5	2	1	61	0	1	0	293000	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	3.0098	1.5327	1.1823	0	2454	486
12.34583459	7.467371	0	3	0.45	26	2	0	1	11	1	0	0	230000	0	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0.9365	2.1383	2.0023	0	1750	0
11.5658025	6.961296	0	2	0	19	1.5	0	1	107	0	1	0	105430	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0.161	0.8495	3.0607	0	1055	0
12.58621995	7.501082	6.23637	4	0.78	45	2	0	1	58	1	0	0	292500	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1.3337	1.5693	4.701	1	1810	511
13.64362555	8.442901	0	5	0.54	0	4.5	3	1	0	0	1	0	842076	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2.6217	1.1945	0.9457	0	4642	0
13.09169796	8.023225	5.991465	4	0.2	5	3	2	1	5	1	0	0	484900	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0.449	0.4672	4.3153	0	3051	400
11.51292546	7.076654	0	3	0.28	83	2	0	0	132	0	0	1	100000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.7592	5.1061	1.2681	0	1184	0
12.09458227	7.226209	0	3	0.09	9	2	0	1	98	1	0	0	178900	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	2.8697	1.7037	1.2807	0	1375	0
12.89921983	7.982758	0	4	0.42	10	3	2	1	29	0	1	0	400000	0	1	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0.3758	0.3818	1.3984	0	2930	0
12.54610995	7.549609	0	3	0.01	8	2.5	1	1	28	1	0	0	281000	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1.1125	1.0692	2.9971	0	1900	0
12.88664104	7.937375	5.480639	4	0.51	14	2.5	3	1	12	0	1	0	395000	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0.6267	1.6258	0.394	0	2800	240
11.84868316	6.956545	0	3	0	22	2	0	1	85	1	0	0	139900	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0.6696	1.2359	3.0187	0	1050	0
12.29682701	7.426549	0	3	0.6	37	2.5	2	1	31	1	0	0	219000	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0.7838	0.6633	3.8843	1	1680	0
12.80765263	7.673688	0	3	0.17	5	3.5	2	1	31	1	0	0	365000	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0.2675	0.5905	4.4706	0	2151	0
13.00582956	7.951207	0	4	0.46	15	3.5	2	1	8	0	1	0	445000	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0.3816	1.458	0.238	0	2839	0
13.40754232	8.567886	0	5	1.05	9	4.5	2	0	0	0	0	0	665000	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	2.2937	1.783	4.9362	0	5260	0
12.8570949	8.039157	0	4	0.52	17	3	2	1	3	1	0	0	383500	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0.8542	0.3744	1.6122	0	3100	0
12.71889627	7.98956	0	3	0	2	2.5	2	1	131	0	1	0	334000	0	1	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	2.9691	1.5841	1.0183	0	2950	0
12.87004845	7.610853	5.886104	3	0.56	34	2.5	0	1	4	1	0	0	388500	1	1	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0.4349	0.5246	1.6038	0	2020	360
12.19602231	7.569412	0	3	0.28	4	2.5	2	1	26	1	0	0	198000	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	2.0611	6.5991	2.0934	0	1938	0
13.32448756	8.061802	0	3	0.55	8	4	2	1	11	1	0	0	612000	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	2.1254	2.3022	2.8326	0	3171	0
12.66349749	7.826443	0	4	0.35	18	2.5	2	1	104	0	1	0	316000	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0.5233	0.526	1.2742	0	2506	0
12.34583459	7.500529	5.123964	3	0.5	25	2	0	1	12	1	0	0	230000	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1.7904	2.5936	0.8931	0	1809	168
11.47210347	7.010312	0	3	0.41	21	2	0	0	33	1	0	0	96000	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0.6425	1.4525	1.4507	1	1108	0
13.16716273	8.153062	0	4	0.29	7	4.5	2	1	92	1	0	0	522909	0	1	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	2.1277	2.3	2.8347	0	3474	0
12.65873936	7.380879	0	4	0.09	6	2.5	1	1	2	1	0	0	314500	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0.1762	0.6843	4.5659	0	1605	0
